"month","Class","n","Class.name"
Aug 2020,4775,179,"Retail sale of cosmetic and toilet articles in specialised stores"
Aug 2020,4776,171,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
Aug 2020,4777,121,"Retail sale of watches and jewellery in specialised stores"
Aug 2020,4778,188,"Other retail sale of new goods in specialised stores"
Aug 2020,4779,67,"Retail sale of second-hand goods in stores"
Aug 2020,4781,55,"Retail sale via stalls and markets of food, beverages and tobacco products"
Aug 2020,4782,75,"Retail sale via stalls and markets of textiles, clothing and footwear"
Aug 2020,4789,79,"Retail sale via stalls and markets of other goods"
Aug 2020,4791,3074,"Retail sale via mail order houses or via Internet"
Aug 2020,4799,803,"Other retail sale not in stores, stalls or markets"
Sep 2020,4511,797,"Sale of cars and light motor vehicles"
Sep 2020,4519,79,"Sale of other motor vehicles"
Sep 2020,4520,577,"Maintenance and repair of motor vehicles"
Sep 2020,4531,56,"Wholesale trade of motor vehicle parts and accessories"
Sep 2020,4532,129,"Retail trade of motor vehicle parts and accessories"
Sep 2020,4540,38,"Sale, maintenance and repair of motorcycles and related parts and accessories"
Sep 2020,4611,33,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
Sep 2020,4612,22,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
Sep 2020,4613,47,"Agents involved in the sale of timber and building materials"
Sep 2020,4614,45,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
Sep 2020,4615,80,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
Sep 2020,4616,226,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
Sep 2020,4617,98,"Agents involved in the sale of food, beverages and tobacco"
Sep 2020,4618,159,"Agents specialised in the sale of other particular products"
Sep 2020,4619,355,"Agents involved in the sale of a variety of goods"
Sep 2020,4621,9,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
Sep 2020,4622,18,"Wholesale of flowers and plants"
Sep 2020,4623,6,"Wholesale of live animals"
Sep 2020,4624,4,"Wholesale of hides, skins and leather"
Sep 2020,4631,94,"Wholesale of fruit and vegetables"
Sep 2020,4632,44,"Wholesale of meat and meat products"
Sep 2020,4633,14,"Wholesale of dairy products, eggs and edible oils and fats"
Sep 2020,4634,162,"Wholesale of beverages"
Sep 2020,4635,5,"Wholesale of tobacco products"
Sep 2020,4636,17,"Wholesale of sugar and chocolate and sugar confectionery"
Sep 2020,4637,48,"Wholesale of coffee, tea, cocoa and spices"
Sep 2020,4638,48,"Wholesale of other food, including fish, crustaceans and molluscs"
Sep 2020,4639,79,"Non-specialised wholesale of food, beverages and tobacco"
Sep 2020,4641,73,"Wholesale of textiles"
Sep 2020,4642,323,"Wholesale of clothing and footwear"
Sep 2020,4643,42,"Wholesale of electrical household appliances"
Sep 2020,4644,10,"Wholesale of china and glassware and cleaning materials"
Sep 2020,4645,169,"Wholesale of perfume and cosmetics"
Sep 2020,4646,63,"Wholesale of pharmaceutical goods"
Sep 2020,4647,38,"Wholesale of furniture, carpets and lighting equipment"
Sep 2020,4648,56,"Wholesale of watches and jewellery"
Sep 2020,4649,83,"Wholesale of other household goods"
Sep 2020,4651,62,"Wholesale of computers, computer peripheral equipment and software"
Sep 2020,4652,94,"Wholesale of electronic and telecommunications equipment and parts"
Sep 2020,4661,17,"Wholesale of agricultural machinery, equipment and supplies"
Sep 2020,4662,10,"Wholesale of machine tools"
Sep 2020,4663,2,"Wholesale of mining, construction and civil engineering machinery"
Sep 2020,4665,9,"Wholesale of office furniture"
Sep 2020,4666,8,"Wholesale of other office machinery and equipment"
Sep 2020,4669,34,"Wholesale of other machinery and equipment"
Sep 2020,4671,15,"Wholesale of solid, liquid and gaseous fuels and related products"
Sep 2020,4672,18,"Wholesale of metals and metal ores"
Sep 2020,4673,33,"Wholesale of wood, construction materials and sanitary equipment"
Sep 2020,4674,25,"Wholesale of hardware, plumbing and heating equipment and supplies"
Sep 2020,4675,17,"Wholesale of chemical products"
Sep 2020,4676,29,"Wholesale of other intermediate products"
Sep 2020,4677,24,"Wholesale of waste and scrap"
Sep 2020,4690,553,"Non-specialised wholesale trade"
Sep 2020,4711,418,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
Sep 2020,4719,750,"Other retail sale in non-specialised stores"
Sep 2020,4721,51,"Retail sale of fruit and vegetables in specialised stores"
Sep 2020,4722,49,"Retail sale of meat and meat products in specialised stores"
Sep 2020,4723,20,"Retail sale of fish, crustaceans and molluscs in specialised stores"
Sep 2020,4724,101,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
Sep 2020,4725,63,"Retail sale of beverages in specialised stores"
Sep 2020,4726,31,"Retail sale of tobacco products in specialised stores"
Sep 2020,4729,157,"Other retail sale of food in specialised stores"
Sep 2020,4730,12,"Retail sale of automotive fuel in specialised stores"
Sep 2020,4741,68,"Retail sale of computers, peripheral units and software in specialised stores"
Sep 2020,4742,120,"Retail sale of telecommunications equipment in specialised stores"
Sep 2020,4743,13,"Retail sale of audio and video equipment in specialised stores"
Sep 2020,4751,81,"Retail sale of textiles in specialised stores"
Sep 2020,4752,23,"Retail sale of hardware, paints and glass in specialised stores"
Sep 2020,4753,60,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
Sep 2020,4754,37,"Retail sale of electrical household appliances in specialised stores"
Sep 2020,4759,187,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
Sep 2020,4761,41,"Retail sale of books in specialised stores"
Sep 2020,4762,19,"Retail sale of newspapers and stationery in specialised stores"
Sep 2020,4763,20,"Retail sale of music and video recordings in specialised stores"
Sep 2020,4764,218,"Retail sale of sporting equipment in specialised stores"
Sep 2020,4765,75,"Retail sale of games and toys in specialised stores"
Sep 2020,4771,650,"Retail sale of clothing in specialised stores"
Sep 2020,4772,39,"Retail sale of footwear and leather goods in specialised stores"
Sep 2020,4773,32,"Dispensing chemist in specialised stores"
Sep 2020,4774,53,"Retail sale of medical and orthopaedic goods in specialised stores"
Sep 2020,4775,183,"Retail sale of cosmetic and toilet articles in specialised stores"
Sep 2020,4776,152,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
Sep 2020,4777,104,"Retail sale of watches and jewellery in specialised stores"
Sep 2020,4778,214,"Other retail sale of new goods in specialised stores"
Sep 2020,4779,59,"Retail sale of second-hand goods in stores"
Sep 2020,4781,38,"Retail sale via stalls and markets of food, beverages and tobacco products"
Sep 2020,4782,101,"Retail sale via stalls and markets of textiles, clothing and footwear"
Sep 2020,4789,105,"Retail sale via stalls and markets of other goods"
Sep 2020,4791,3320,"Retail sale via mail order houses or via Internet"
Sep 2020,4799,852,"Other retail sale not in stores, stalls or markets"
Oct 2020,4511,756,"Sale of cars and light motor vehicles"
Oct 2020,4519,101,"Sale of other motor vehicles"
Oct 2020,4520,608,"Maintenance and repair of motor vehicles"
Oct 2020,4531,66,"Wholesale trade of motor vehicle parts and accessories"
Oct 2020,4532,134,"Retail trade of motor vehicle parts and accessories"
Oct 2020,4540,38,"Sale, maintenance and repair of motorcycles and related parts and accessories"
Oct 2020,4611,24,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
Oct 2020,4612,21,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
Oct 2020,4613,33,"Agents involved in the sale of timber and building materials"
Oct 2020,4614,30,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
Oct 2020,4615,80,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
Oct 2020,4616,241,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
Oct 2020,4617,90,"Agents involved in the sale of food, beverages and tobacco"
Oct 2020,4618,153,"Agents specialised in the sale of other particular products"
Oct 2020,4619,616,"Agents involved in the sale of a variety of goods"
Oct 2020,4621,17,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
Oct 2020,4622,24,"Wholesale of flowers and plants"
Oct 2020,4623,5,"Wholesale of live animals"
Oct 2020,4624,2,"Wholesale of hides, skins and leather"
Oct 2020,4631,87,"Wholesale of fruit and vegetables"
Oct 2020,4632,38,"Wholesale of meat and meat products"
Oct 2020,4633,17,"Wholesale of dairy products, eggs and edible oils and fats"
Oct 2020,4634,162,"Wholesale of beverages"
Oct 2020,4635,8,"Wholesale of tobacco products"
Oct 2020,4636,22,"Wholesale of sugar and chocolate and sugar confectionery"
Oct 2020,4637,69,"Wholesale of coffee, tea, cocoa and spices"
Oct 2020,4638,46,"Wholesale of other food, including fish, crustaceans and molluscs"
Oct 2020,4639,71,"Non-specialised wholesale of food, beverages and tobacco"
Oct 2020,4641,79,"Wholesale of textiles"
Oct 2020,4642,324,"Wholesale of clothing and footwear"
Oct 2020,4643,35,"Wholesale of electrical household appliances"
Oct 2020,4644,7,"Wholesale of china and glassware and cleaning materials"
Oct 2020,4645,151,"Wholesale of perfume and cosmetics"
Oct 2020,4646,63,"Wholesale of pharmaceutical goods"
Oct 2020,4647,52,"Wholesale of furniture, carpets and lighting equipment"
Oct 2020,4648,40,"Wholesale of watches and jewellery"
Oct 2020,4649,77,"Wholesale of other household goods"
Oct 2020,4651,73,"Wholesale of computers, computer peripheral equipment and software"
Oct 2020,4652,67,"Wholesale of electronic and telecommunications equipment and parts"
Oct 2020,4661,7,"Wholesale of agricultural machinery, equipment and supplies"
Oct 2020,4662,6,"Wholesale of machine tools"
Oct 2020,4663,5,"Wholesale of mining, construction and civil engineering machinery"
Oct 2020,4665,4,"Wholesale of office furniture"
Oct 2020,4666,2,"Wholesale of other office machinery and equipment"
Oct 2020,4669,35,"Wholesale of other machinery and equipment"
Oct 2020,4671,20,"Wholesale of solid, liquid and gaseous fuels and related products"
Oct 2020,4672,18,"Wholesale of metals and metal ores"
Oct 2020,4673,36,"Wholesale of wood, construction materials and sanitary equipment"
Oct 2020,4674,48,"Wholesale of hardware, plumbing and heating equipment and supplies"
Oct 2020,4675,16,"Wholesale of chemical products"
Oct 2020,4676,37,"Wholesale of other intermediate products"
Oct 2020,4677,31,"Wholesale of waste and scrap"
Oct 2020,4690,474,"Non-specialised wholesale trade"
Oct 2020,4711,447,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
Oct 2020,4719,736,"Other retail sale in non-specialised stores"
Oct 2020,4721,68,"Retail sale of fruit and vegetables in specialised stores"
Oct 2020,4722,41,"Retail sale of meat and meat products in specialised stores"
Oct 2020,4723,30,"Retail sale of fish, crustaceans and molluscs in specialised stores"
Oct 2020,4724,125,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
Oct 2020,4725,65,"Retail sale of beverages in specialised stores"
Oct 2020,4726,15,"Retail sale of tobacco products in specialised stores"
Oct 2020,4729,144,"Other retail sale of food in specialised stores"
Oct 2020,4730,14,"Retail sale of automotive fuel in specialised stores"
Oct 2020,4741,78,"Retail sale of computers, peripheral units and software in specialised stores"
Oct 2020,4742,111,"Retail sale of telecommunications equipment in specialised stores"
Oct 2020,4743,18,"Retail sale of audio and video equipment in specialised stores"
Oct 2020,4751,62,"Retail sale of textiles in specialised stores"
Oct 2020,4752,30,"Retail sale of hardware, paints and glass in specialised stores"
Oct 2020,4753,42,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
Oct 2020,4754,38,"Retail sale of electrical household appliances in specialised stores"
Oct 2020,4759,154,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
Oct 2020,4761,40,"Retail sale of books in specialised stores"
Oct 2020,4762,24,"Retail sale of newspapers and stationery in specialised stores"
Oct 2020,4763,20,"Retail sale of music and video recordings in specialised stores"
Oct 2020,4764,212,"Retail sale of sporting equipment in specialised stores"
Oct 2020,4765,91,"Retail sale of games and toys in specialised stores"
Oct 2020,4771,707,"Retail sale of clothing in specialised stores"
Oct 2020,4772,48,"Retail sale of footwear and leather goods in specialised stores"
Oct 2020,4773,40,"Dispensing chemist in specialised stores"
Oct 2020,4774,41,"Retail sale of medical and orthopaedic goods in specialised stores"
Oct 2020,4775,182,"Retail sale of cosmetic and toilet articles in specialised stores"
Oct 2020,4776,132,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
Oct 2020,4777,113,"Retail sale of watches and jewellery in specialised stores"
Oct 2020,4778,217,"Other retail sale of new goods in specialised stores"
