"IncorporationDate","Class","n","Class.name"
2021-06-03,4722,2,"Retail sale of meat and meat products in specialised stores"
2021-06-03,4723,5,"Retail sale of fish, crustaceans and molluscs in specialised stores"
2021-06-03,4724,4,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2021-06-03,4725,3,"Retail sale of beverages in specialised stores"
2021-06-03,4729,7,"Other retail sale of food in specialised stores"
2021-06-03,4730,1,"Retail sale of automotive fuel in specialised stores"
2021-06-03,4741,2,"Retail sale of computers, peripheral units and software in specialised stores"
2021-06-03,4742,3,"Retail sale of telecommunications equipment in specialised stores"
2021-06-03,4752,1,"Retail sale of hardware, paints and glass in specialised stores"
2021-06-03,4754,4,"Retail sale of electrical household appliances in specialised stores"
2021-06-03,4759,8,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2021-06-03,4762,1,"Retail sale of newspapers and stationery in specialised stores"
2021-06-03,4763,1,"Retail sale of music and video recordings in specialised stores"
2021-06-03,4764,9,"Retail sale of sporting equipment in specialised stores"
2021-06-03,4765,3,"Retail sale of games and toys in specialised stores"
2021-06-03,4771,16,"Retail sale of clothing in specialised stores"
2021-06-03,4772,1,"Retail sale of footwear and leather goods in specialised stores"
2021-06-03,4773,6,"Dispensing chemist in specialised stores"
2021-06-03,4774,1,"Retail sale of medical and orthopaedic goods in specialised stores"
2021-06-03,4775,4,"Retail sale of cosmetic and toilet articles in specialised stores"
2021-06-03,4776,6,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2021-06-03,4777,5,"Retail sale of watches and jewellery in specialised stores"
2021-06-03,4778,5,"Other retail sale of new goods in specialised stores"
2021-06-03,4779,1,"Retail sale of second-hand goods in stores"
2021-06-03,4781,5,"Retail sale via stalls and markets of food, beverages and tobacco products"
2021-06-03,4782,2,"Retail sale via stalls and markets of textiles, clothing and footwear"
2021-06-03,4789,2,"Retail sale via stalls and markets of other goods"
2021-06-03,4791,150,"Retail sale via mail order houses or via Internet"
2021-06-03,4799,32,"Other retail sale not in stores, stalls or markets"
2021-06-04,4511,18,"Sale of cars and light motor vehicles"
2021-06-04,4519,3,"Sale of other motor vehicles"
2021-06-04,4520,14,"Maintenance and repair of motor vehicles"
2021-06-04,4531,1,"Wholesale trade of motor vehicle parts and accessories"
2021-06-04,4532,6,"Retail trade of motor vehicle parts and accessories"
2021-06-04,4611,2,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
2021-06-04,4612,1,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
2021-06-04,4613,2,"Agents involved in the sale of timber and building materials"
2021-06-04,4614,1,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2021-06-04,4615,12,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2021-06-04,4616,3,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2021-06-04,4618,3,"Agents specialised in the sale of other particular products"
2021-06-04,4619,15,"Agents involved in the sale of a variety of goods"
2021-06-04,4621,1,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
2021-06-04,4631,2,"Wholesale of fruit and vegetables"
2021-06-04,4634,2,"Wholesale of beverages"
2021-06-04,4637,1,"Wholesale of coffee, tea, cocoa and spices"
2021-06-04,4639,3,"Non-specialised wholesale of food, beverages and tobacco"
2021-06-04,4641,1,"Wholesale of textiles"
2021-06-04,4642,7,"Wholesale of clothing and footwear"
2021-06-04,4643,1,"Wholesale of electrical household appliances"
2021-06-04,4645,9,"Wholesale of perfume and cosmetics"
2021-06-04,4646,1,"Wholesale of pharmaceutical goods"
2021-06-04,4647,2,"Wholesale of furniture, carpets and lighting equipment"
2021-06-04,4648,1,"Wholesale of watches and jewellery"
2021-06-04,4649,4,"Wholesale of other household goods"
2021-06-04,4651,2,"Wholesale of computers, computer peripheral equipment and software"
2021-06-04,4652,5,"Wholesale of electronic and telecommunications equipment and parts"
2021-06-04,4665,1,"Wholesale of office furniture"
2021-06-04,4672,1,"Wholesale of metals and metal ores"
2021-06-04,4673,1,"Wholesale of wood, construction materials and sanitary equipment"
2021-06-04,4674,1,"Wholesale of hardware, plumbing and heating equipment and supplies"
2021-06-04,4675,1,"Wholesale of chemical products"
2021-06-04,4676,1,"Wholesale of other intermediate products"
2021-06-04,4690,14,"Non-specialised wholesale trade"
2021-06-04,4711,11,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2021-06-04,4719,33,"Other retail sale in non-specialised stores"
2021-06-04,4721,1,"Retail sale of fruit and vegetables in specialised stores"
2021-06-04,4722,1,"Retail sale of meat and meat products in specialised stores"
2021-06-04,4724,6,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2021-06-04,4725,2,"Retail sale of beverages in specialised stores"
2021-06-04,4726,1,"Retail sale of tobacco products in specialised stores"
2021-06-04,4730,2,"Retail sale of automotive fuel in specialised stores"
2021-06-04,4741,2,"Retail sale of computers, peripheral units and software in specialised stores"
2021-06-04,4742,2,"Retail sale of telecommunications equipment in specialised stores"
2021-06-04,4743,1,"Retail sale of audio and video equipment in specialised stores"
2021-06-04,4751,2,"Retail sale of textiles in specialised stores"
2021-06-04,4752,3,"Retail sale of hardware, paints and glass in specialised stores"
2021-06-04,4754,2,"Retail sale of electrical household appliances in specialised stores"
2021-06-04,4759,5,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2021-06-04,4761,2,"Retail sale of books in specialised stores"
2021-06-04,4764,5,"Retail sale of sporting equipment in specialised stores"
2021-06-04,4765,2,"Retail sale of games and toys in specialised stores"
2021-06-04,4771,18,"Retail sale of clothing in specialised stores"
2021-06-04,4773,1,"Dispensing chemist in specialised stores"
2021-06-04,4774,2,"Retail sale of medical and orthopaedic goods in specialised stores"
2021-06-04,4775,2,"Retail sale of cosmetic and toilet articles in specialised stores"
2021-06-04,4776,3,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2021-06-04,4777,5,"Retail sale of watches and jewellery in specialised stores"
2021-06-04,4778,14,"Other retail sale of new goods in specialised stores"
2021-06-04,4779,1,"Retail sale of second-hand goods in stores"
2021-06-04,4781,1,"Retail sale via stalls and markets of food, beverages and tobacco products"
2021-06-04,4789,2,"Retail sale via stalls and markets of other goods"
2021-06-04,4791,129,"Retail sale via mail order houses or via Internet"
2021-06-04,4799,42,"Other retail sale not in stores, stalls or markets"
2021-06-07,4511,41,"Sale of cars and light motor vehicles"
2021-06-07,4519,13,"Sale of other motor vehicles"
2021-06-07,4520,34,"Maintenance and repair of motor vehicles"
2021-06-07,4531,5,"Wholesale trade of motor vehicle parts and accessories"
2021-06-07,4532,12,"Retail trade of motor vehicle parts and accessories"
2021-06-07,4540,2,"Sale, maintenance and repair of motorcycles and related parts and accessories"
2021-06-07,4611,3,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
2021-06-07,4612,2,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
2021-06-07,4613,4,"Agents involved in the sale of timber and building materials"
2021-06-07,4614,1,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2021-06-07,4615,6,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2021-06-07,4616,9,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2021-06-07,4617,3,"Agents involved in the sale of food, beverages and tobacco"
2021-06-07,4618,9,"Agents specialised in the sale of other particular products"
2021-06-07,4619,11,"Agents involved in the sale of a variety of goods"
2021-06-07,4624,1,"Wholesale of hides, skins and leather"
2021-06-07,4631,6,"Wholesale of fruit and vegetables"
2021-06-07,4632,1,"Wholesale of meat and meat products"
2021-06-07,4634,8,"Wholesale of beverages"
2021-06-07,4635,2,"Wholesale of tobacco products"
2021-06-07,4637,3,"Wholesale of coffee, tea, cocoa and spices"
2021-06-07,4638,3,"Wholesale of other food, including fish, crustaceans and molluscs"
2021-06-07,4639,3,"Non-specialised wholesale of food, beverages and tobacco"
2021-06-07,4641,5,"Wholesale of textiles"
2021-06-07,4642,22,"Wholesale of clothing and footwear"
2021-06-07,4643,2,"Wholesale of electrical household appliances"
2021-06-07,4645,8,"Wholesale of perfume and cosmetics"
2021-06-07,4646,2,"Wholesale of pharmaceutical goods"
2021-06-07,4647,3,"Wholesale of furniture, carpets and lighting equipment"
2021-06-07,4648,3,"Wholesale of watches and jewellery"
2021-06-07,4649,10,"Wholesale of other household goods"
2021-06-07,4651,4,"Wholesale of computers, computer peripheral equipment and software"
2021-06-07,4652,7,"Wholesale of electronic and telecommunications equipment and parts"
2021-06-07,4661,1,"Wholesale of agricultural machinery, equipment and supplies"
2021-06-07,4664,1,"Wholesale of machinery for the textile industry and of sewing and knitting machines"
2021-06-07,4669,2,"Wholesale of other machinery and equipment"
2021-06-07,4673,2,"Wholesale of wood, construction materials and sanitary equipment"
2021-06-07,4674,4,"Wholesale of hardware, plumbing and heating equipment and supplies"
2021-06-07,4675,1,"Wholesale of chemical products"
2021-06-07,4676,3,"Wholesale of other intermediate products"
2021-06-07,4677,3,"Wholesale of waste and scrap"
2021-06-07,4690,17,"Non-specialised wholesale trade"
2021-06-07,4711,17,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2021-06-07,4719,33,"Other retail sale in non-specialised stores"
2021-06-07,4721,4,"Retail sale of fruit and vegetables in specialised stores"
2021-06-07,4722,1,"Retail sale of meat and meat products in specialised stores"
2021-06-07,4723,1,"Retail sale of fish, crustaceans and molluscs in specialised stores"
2021-06-07,4724,5,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2021-06-07,4725,1,"Retail sale of beverages in specialised stores"
2021-06-07,4726,3,"Retail sale of tobacco products in specialised stores"
2021-06-07,4729,10,"Other retail sale of food in specialised stores"
2021-06-07,4741,2,"Retail sale of computers, peripheral units and software in specialised stores"
2021-06-07,4742,3,"Retail sale of telecommunications equipment in specialised stores"
2021-06-07,4743,1,"Retail sale of audio and video equipment in specialised stores"
2021-06-07,4751,2,"Retail sale of textiles in specialised stores"
2021-06-07,4754,1,"Retail sale of electrical household appliances in specialised stores"
2021-06-07,4759,6,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2021-06-07,4761,2,"Retail sale of books in specialised stores"
2021-06-07,4762,1,"Retail sale of newspapers and stationery in specialised stores"
2021-06-07,4763,2,"Retail sale of music and video recordings in specialised stores"
2021-06-07,4764,9,"Retail sale of sporting equipment in specialised stores"
2021-06-07,4765,3,"Retail sale of games and toys in specialised stores"
2021-06-07,4771,34,"Retail sale of clothing in specialised stores"
2021-06-07,4772,3,"Retail sale of footwear and leather goods in specialised stores"
2021-06-07,4773,1,"Dispensing chemist in specialised stores"
2021-06-07,4774,1,"Retail sale of medical and orthopaedic goods in specialised stores"
2021-06-07,4775,4,"Retail sale of cosmetic and toilet articles in specialised stores"
2021-06-07,4776,4,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2021-06-07,4777,5,"Retail sale of watches and jewellery in specialised stores"
2021-06-07,4778,13,"Other retail sale of new goods in specialised stores"
2021-06-07,4779,1,"Retail sale of second-hand goods in stores"
2021-06-07,4781,4,"Retail sale via stalls and markets of food, beverages and tobacco products"
2021-06-07,4782,6,"Retail sale via stalls and markets of textiles, clothing and footwear"
2021-06-07,4789,3,"Retail sale via stalls and markets of other goods"
2021-06-07,4791,254,"Retail sale via mail order houses or via Internet"
2021-06-07,4799,87,"Other retail sale not in stores, stalls or markets"
2021-06-08,4511,18,"Sale of cars and light motor vehicles"
2021-06-08,4519,8,"Sale of other motor vehicles"
2021-06-08,4520,25,"Maintenance and repair of motor vehicles"
2021-06-08,4531,1,"Wholesale trade of motor vehicle parts and accessories"
2021-06-08,4532,7,"Retail trade of motor vehicle parts and accessories"
2021-06-08,4611,1,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
